TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20140807140862,85,3,33,-1,0,4,-1,60,0,0,-1
20140807140862,85,3,40,-1,0,5,-1,60,0,0,-1
20140807140876,85,4,56,5,0,2,-1,60,0,0,0
20140807140916,85,2,48,-1,0,2,-1,60,0,0,-1
20140807140971,85,1,44,-1,0,3,-1,61,0,0,-1
20140807140971,85,1,44,-1,0,4,-1,60,0,0,-1
20140807140971,85,1,44,-1,0,5,-1,60,0,0,-1
20140807140981,71,1,26,-1,1,2,2,0,0,0,-1
20140807141000,75,1,43,-1,0,3,-1,0,0,0,-1
20140807141000,75,1,43,-1,0,4,-1,0,0,0,-1
20140807141035,80,4,33,30,0,3,-1,60,0,0,0
20140807141068,61,4,33,2,0,5,-1,0,0,0,0
20140807141068,67,4,34,2,0,6,-1,0,0,0,0
20140807141076,77,4,40,3,0,5,-1,0,0,0,0
20140807141076,80,4,39,5,0,6,-1,60,0,0,0
20140807141127,85,4,33,3,0,3,-1,60,0,0,0
20140807141184,80,1,33,-1,0,4,-1,60,0,0,-1
20140807141184,85,1,34,-1,0,5,-1,60,0,0,-1
20140807141190,75,4,20,5,1,2,2,0,0,0,0
20140807141222,85,4,48,3,0,4,-1,60,0,0,0
20140807141226,74,2,49,-1,0,2,-1,0,0,0,-1
20140807141240,85,4,38,3,0,3,-1,60,0,0,0
20140807141282,64,4,24,5,1,4,4,0,0,0,0
20140807141292,85,4,47,3,0,2,-1,60,0,0,0
20140807141320,85,4,34,2,0,4,-1,60,0,0,0
20140807141321,85,4,44,20,0,2,-1,60,0,0,0
20140807141370,74,4,39,7,0,5,-1,0,0,0,0
20140807141373,78,1,33,-1,0,3,-1,0,0,0,-1
20140807141394,64,4,33,3,0,6,-1,0,0,0,0
20140807141399,76,1,38,-1,0,3,-1,0,0,0,-1
20140807141400,63,4,20,9,1,2,2,0,0,0,0
20140807141416,80,1,56,-1,0,3,-1,60,0,0,-1
20140807141424,80,4,43,3,0,2,-1,60,0,0,0
20140807141424,85,4,43,3,0,3,-1,0,0,0,0
20140807141424,85,4,43,2,0,4,-1,60,0,0,0
20140807141424,85,4,43,2,0,5,-1,0,0,0,0
20140807141426,85,4,47,5,0,5,-1,60,0,0,0
20140807141452,73,4,20,8,1,2,2,0,0,0,0
20140807141456,80,3,20,-1,1,2,2,0,0,0,-1
20140807141459,85,3,33,-1,0,3,-1,60,0,0,-1
20140807141460,65,1,38,-1,0,2,-1,0,0,0,-1
20140807141460,62,1,38,-1,0,3,-1,0,0,0,-1
20140807141495,70,4,33,3,0,3,-1,0,0,0,0
20140807141495,53,4,20,21,1,2,2,0,0,0,0
20140807141518,51,4,49,3,0,3,-1,0,42,0,42
20140807141518,61,4,24,5,1,2,2,0,0,0,0
20140807141524,85,3,56,-1,0,2,-1,60,0,0,-1
20140807141524,80,1,44,-1,0,3,-1,60,0,0,-1
20140807141553,85,4,33,8,0,3,-1,60,0,0,0
20140807141601,72,4,34,5,0,2,-1,0,0,0,0
20140807141601,63,4,33,2,0,3,-1,0,0,0,0
20140807141601,85,1,47,-1,0,4,-1,60,0,0,-1
20140807141612,85,4,47,2,0,7,-1,60,0,0,0
20140807141612,76,3,47,-1,0,8,-1,0,0,0,-1
20140807141633,85,4,33,5,0,2,-1,0,0,0,0
20140807141636,67,4,56,12,0,5,-1,0,0,0,0
20140807141636,73,4,56,6,0,6,-1,0,0,0,0
20140807141636,69,4,56,12,0,7,-1,0,0,0,0
20140807141636,64,2,56,-1,0,8,-1,0,0,0,-1
20140807141636,80,4,43,6,0,9,-1,60,0,0,0
20140807141638,75,4,43,2,0,3,-1,0,0,0,0
20140807141638,85,4,43,5,0,4,-1,60,0,0,0
20140807141638,80,4,43,3,0,5,-1,0,0,0,0
20140807141638,78,4,43,5,0,6,-1,0,0,0,0
20140807141638,78,4,43,10,0,7,-1,0,0,0,0
20140807141641,85,4,33,4,0,2,-1,60,0,0,0
20140807141641,80,1,37,-1,0,3,-1,60,0,0,-1
20140807141641,85,1,44,-1,0,4,-1,60,0,0,-1
20140807141641,71,1,44,-1,0,5,-1,42,0,0,-1
20140807141706,85,1,47,-1,0,4,-1,60,0,0,-1
20140807141713,85,4,56,2,0,4,-1,60,0,0,0
20140807141717,85,3,33,-1,0,3,-1,60,0,0,-1
20140807141718,85,2,56,-1,0,3,-1,60,0,0,-1
20140807141737,85,1,41,-1,0,3,-1,60,0,0,-1
20140807141737,73,4,49,2,0,4,-1,0,0,0,0
20140807141738,75,4,43,3,0,2,-1,0,0,0,0
20140807141779,79,3,20,-1,1,2,2,0,0,0,-1
20140807141786,80,1,39,-1,0,3,-1,60,0,0,-1
20140807141786,80,2,40,-1,0,4,-1,0,0,0,-1
20140807141790,80,4,33,1,0,3,-1,60,0,0,0
20140807141793,77,1,39,-1,0,5,-1,0,0,0,-1
20140807141793,80,1,33,-1,0,6,-1,60,0,0,-1
20140807141793,80,1,34,-1,0,7,-1,60,0,0,-1
20140807141798,85,4,41,2,0,2,-1,0,0,0,0
20140807141816,85,4,34,3,0,3,-1,60,0,0,0
20140807141834,85,2,48,-1,0,4,-1,0,0,0,-1
20140807141839,80,4,44,2,0,5,-1,60,0,0,0
20140807141839,80,4,44,2,0,6,-1,0,0,0,0
20140807141839,77,2,43,-1,0,7,-1,0,0,0,-1
20140807141839,79,2,43,-1,0,8,-1,0,0,0,-1
20140807141839,85,2,43,-1,0,9,-1,60,0,0,-1
20140807141850,38,1,24,-1,1,2,2,0,0,0,-1
20140807141864,70,4,44,5,0,4,-1,0,0,0,0
20140807141911,73,4,24,5,1,2,2,0,0,0,0
20140807141927,78,4,44,10,0,3,-1,0,0,0,0
20140807141961,80,4,47,2,0,4,-1,60,0,0,0
20140807141961,85,4,47,2,0,5,-1,0,0,0,0
20140807141961,77,3,47,-1,0,6,-1,0,0,0,-1
20140807141961,80,3,47,-1,0,7,-1,60,0,0,-1
20140807141974,80,4,43,2,0,2,-1,0,0,0,0
20140807141976,70,3,33,-1,0,2,-1,0,0,0,-1
20140807141976,74,3,34,-1,0,3,-1,0,0,0,-1
20140807141978,85,4,39,4,0,7,-1,60,0,0,0
20140807141994,80,4,39,5,0,4,-1,60,0,0,0
20140807142020,80,1,44,-1,0,2,-1,60,0,0,-1
20140807142033,65,1,43,-1,0,2,-1,0,0,0,-1
20140807142093,85,4,39,7,0,5,-1,0,0,0,0
20140807142093,85,4,44,18,0,6,-1,0,0,0,0
20140807142100,54,1,39,-1,0,7,-1,0,0,0,-1
20140807142100,76,4,48,1,0,8,-1,0,0,0,0
20140807142150,79,4,33,10,0,4,-1,0,0,0,0
20140807142165,73,4,24,9,1,2,2,0,0,0,0
20140807142191,85,4,49,15,0,3,-1,60,0,0,0
20140807142192,85,4,33,20,0,3,-1,60,0,0,0
20140807142217,80,4,33,10,0,2,-1,60,0,0,0
20140807142217,80,4,34,10,0,3,-1,60,0,0,0
20140807142231,78,4,33,2,0,6,-1,0,0,0,0
20140807142252,80,4,43,22,0,2,-1,60,0,0,0
20140807142258,80,4,47,6,0,6,-1,60,0,0,0
20140807142258,60,4,26,3,1,2,2,0,0,0,0
20140807142304,79,3,33,-1,0,5,-1,0,0,0,-1
20140807142336,79,4,33,20,0,5,-1,0,0,0,0
20140807142336,80,4,34,20,0,6,-1,0,0,0,0
20140807142339,80,4,33,3,0,2,-1,60,0,0,0
20140807142358,56,4,33,10,0,4,-1,0,0,0,0
20140807142358,61,4,34,10,0,5,-1,0,0,0,0
20140807142358,80,4,47,15,0,6,-1,60,0,0,0
20140807142358,85,4,47,10,0,7,-1,60,0,0,0
20140807142371,80,1,43,-1,0,2,-1,0,0,0,-1
20140807142427,80,2,43,-1,0,4,-1,60,0,0,-1
20140807142454,76,4,33,3,0,4,-1,0,0,0,0
20140807142489,70,4,56,2,0,2,-1,0,0,0,0
20140807142489,73,3,56,-1,0,3,-1,0,0,0,-1
20140807142510,75,4,33,4,0,4,-1,0,0,0,0
20140808140050,68,4,39,3,0,4,-1,0,0,0,0
20140808140050,70,4,40,3,0,5,-1,0,0,0,0
20140808140171,70,1,56,-1,0,6,-1,0,0,0,-1
20140808140703,68,2,38,-1,0,6,-1,0,0,0,-1
20140808140757,85,3,33,-1,0,2,-1,60,0,0,-1
20140808140765,85,4,33,5,0,3,-1,60,0,0,0
20140808140765,85,4,43,5,0,4,-1,60,0,0,0
20140808140765,66,4,43,6,0,5,-1,0,0,0,0
20140808140775,78,4,34,5,0,5,-1,0,0,0,0
20140808140775,75,1,44,-1,0,6,-1,0,0,0,-1
20140808140775,68,1,41,-1,0,7,-1,0,0,0,-1
20140808140775,75,1,42,-1,0,8,-1,0,0,0,-1
20140808140828,70,4,44,1,0,2,-1,0,0,0,0
20140808140856,62,4,24,2,1,2,2,0,0,0,0
20140808140891,75,3,33,-1,0,5,-1,0,0,0,-1
20140808141187,80,4,33,7,0,2,-1,60,0,0,0
20140808141187,80,4,34,7,0,3,-1,60,0,0,0
20140808141276,63,4,33,2,0,5,-1,0,0,0,0
20140808141372,65,2,44,-1,0,3,-1,0,0,0,-1
20140808141464,72,1,44,-1,0,2,-1,0,0,0,-1
20140808141652,85,1,40,-1,0,3,-1,60,0,0,-1
20140808141652,75,2,43,-1,0,4,-1,0,0,0,-1
20140808141717,85,1,48,-1,0,3,-1,60,0,0,-1
20140808141927,80,4,33,8,0,4,-1,60,0,0,0
20140808141927,49,4,37,49,0,5,-1,0,0,0,0
20140808142200,59,2,43,-1,0,3,-1,0,0,0,-1
20140808142292,78,4,56,7,0,4,-1,0,0,0,0
20140808142292,70,1,56,-1,0,5,-1,0,0,0,-1
20140808142292,65,1,56,-1,0,6,-1,0,0,0,-1
20140808142292,72,1,56,-1,0,7,-1,0,0,0,-1
20140808142292,67,1,56,-1,0,8,-1,0,0,0,-1
20140808142320,85,1,43,-1,0,3,-1,60,0,0,-1
20140907140014,65,2,44,-1,0,2,-1,0,0,0,-1
20140907140588,80,4,33,6,0,2,-1,60,0,0,0
20140907140875,55,4,33,27,0,6,-1,0,0,0,0
20140907140940,73,1,34,-1,0,3,-1,0,0,0,-1
20140907141079,85,1,49,-1,0,3,-1,60,0,0,-1
20140907141311,80,4,33,2,0,3,-1,60,0,0,0
20140907141467,85,4,48,3,0,5,-1,60,0,0,0
20140907141941,57,3,43,-1,0,3,-1,0,0,0,-1
20140907141947,80,4,34,5,0,5,-1,60,0,0,0
20140907141947,80,4,33,5,0,6,-1,60,0,0,0
20140907142070,53,4,49,15,0,5,-1,0,0,0,0
20140907142070,45,4,38,20,0,6,-1,0,0,0,0
20140907142080,80,4,34,3,0,3,-1,60,0,0,0
20140907142120,74,1,43,-1,0,4,-1,0,0,0,-1
20140907142120,79,1,43,-1,0,5,-1,0,0,0,-1
20140907142130,80,1,39,-1,0,5,-1,60,0,0,-1
20140907142243,78,4,42,2,0,3,-1,0,0,0,0
20140907142324,79,3,33,-1,0,6,-1,0,0,0,-1
20140907142420,85,4,39,4,0,3,-1,60,0,0,0
20140907142468,85,3,33,-1,0,4,-1,60,0,0,-1
20140907142478,75,2,20,-1,1,2,2,0,0,0,-1
20140908140060,80,4,44,2,0,2,-1,0,0,0,0
20140908140060,65,1,44,-1,0,3,-1,0,0,0,-1
20140908140071,80,4,33,7,0,5,-1,60,0,0,0
20140908140080,85,2,56,-1,0,2,-1,60,0,0,-1
20140908140084,74,4,33,3,0,4,-1,0,0,0,0
20140908140088,71,4,33,15,0,2,-1,0,0,0,0
20140908140088,85,4,49,4,0,3,-1,0,0,0,0
20140908140112,73,4,33,5,0,2,-1,0,0,0,0
20140908140116,72,1,44,-1,0,3,-1,0,0,0,-1
20140908140131,77,4,34,4,0,2,-1,0,0,0,0
20140908140136,85,4,33,3,0,3,-1,0,0,0,0
20140908140503,85,4,44,5,0,3,-1,60,0,0,0
20140908140503,85,1,44,-1,0,4,-1,0,0,0,-1
20140908140508,85,4,33,5,0,2,-1,60,0,0,0
20140908140528,85,4,34,2,0,2,-1,60,0,0,0
20140908140542,61,1,20,-1,1,2,2,0,0,0,-1
20140908140549,72,4,33,3,0,4,-1,0,0,0,0
20140908140549,80,4,34,3,0,5,-1,60,0,0,0
20140908140560,85,4,41,2,0,2,-1,60,0,0,0
20140908140584,75,1,33,-1,0,5,-1,0,0,0,-1
20140908140584,80,1,34,-1,0,6,-1,0,0,0,-1
20140908140584,72,2,41,-1,0,7,-1,0,0,0,-1
20140908140584,85,2,40,-1,0,8,-1,0,0,0,-1
20140908140590,79,4,33,6,0,2,-1,0,0,0,0
20140908140600,80,4,44,3,0,3,-1,0,0,0,0
20140908140600,80,4,44,3,0,4,-1,0,0,0,0
20140908140600,80,4,44,3,0,5,-1,0,0,0,0
20140908140600,80,4,44,3,0,6,-1,0,0,0,0
20140908140600,80,4,44,3,0,7,-1,0,0,0,0
20140908140603,72,4,33,2,0,2,-1,0,0,0,0
20140908140603,64,3,43,-1,0,3,-1,0,0,0,-1
20140908140606,74,1,39,-1,0,3,-1,0,0,0,-1
20140908140618,73,1,39,-1,0,3,-1,0,0,0,-1
20140908140618,75,1,40,-1,0,4,-1,0,0,0,-1
20140908140627,80,3,34,-1,0,3,-1,61,0,0,-1
20140908140632,80,3,33,-1,0,4,-1,60,0,0,-1
20140908140632,85,3,42,-1,0,5,-1,60,0,0,-1
20140908140639,85,4,40,20,0,5,-1,60,0,0,0
20140908140640,80,4,33,3,0,2,-1,60,0,0,0
20140908140652,85,1,38,-1,0,3,-1,0,0,0,-1
20140908140652,85,2,20,-1,1,2,2,0,0,0,-1
20140908140663,73,4,24,7,1,2,2,0,0,0,0
20140908140670,80,1,43,-1,0,3,-1,0,0,0,-1
20140908140678,85,2,43,-1,0,2,-1,60,0,0,-1
20140908140692,76,4,33,10,0,5,-1,0,0,0,0
20140908140701,85,4,41,3,0,2,-1,60,0,0,0
20140908140726,80,4,33,5,0,4,-1,0,0,0,0
20140908140735,71,3,48,-1,0,5,-1,0,0,0,-1
20140908140735,75,1,47,-1,0,6,-1,0,0,0,-1
20140908140735,80,4,48,2,0,7,-1,0,0,0,0
20140908140746,80,4,20,6,1,2,2,0,0,0,0
20140908140755,65,4,34,3,0,9,-1,0,0,0,0
20140908140760,80,4,33,2,0,4,-1,60,0,0,0
20140908140770,76,4,47,2,0,3,-1,0,0,0,0
20140908140785,85,1,44,-1,0,3,-1,60,0,0,-1
20140908140811,85,4,41,5,0,4,-1,60,0,0,0
20140908140813,85,4,26,2,1,5,5,0,0,0,0
20140908140849,80,2,43,-1,0,4,-1,0,0,0,-1
20140908140886,85,4,47,2,0,2,-1,60,0,0,0
20140908140893,59,2,34,-1,0,6,-1,0,0,0,-1
20140908140932,65,1,47,-1,0,6,-1,0,0,0,-1
20140908140932,45,3,24,-1,1,2,2,0,0,0,-1
20140908140934,65,1,20,-1,1,2,2,0,0,0,-1
20140908140938,73,1,44,-1,0,2,-1,0,0,0,-1
20140908140938,80,3,44,-1,0,3,-1,0,0,0,-1
20140908140956,80,4,33,6,0,2,-1,60,0,0,0
20140908140956,80,4,34,6,0,3,-1,60,0,0,0
20140908141022,85,1,33,-1,0,2,-1,60,0,0,-1
20140908141038,65,3,47,-1,0,5,-1,0,0,0,-1
20140908141064,65,4,33,3,0,3,-1,0,0,0,0
20140908141094,85,4,47,6,0,5,-1,60,0,0,0
20140908141094,61,4,34,2,0,6,-1,0,0,0,0
20140908141099,80,3,43,-1,0,5,-1,60,0,0,-1
20140908141099,75,2,43,-1,0,6,-1,0,0,0,-1
20140908141114,80,1,41,-1,0,3,-1,60,0,0,-1
20140908141131,70,3,56,-1,0,3,-1,0,0,0,-1
20140908141131,70,3,56,-1,0,4,-1,0,0,0,-1
20140908141131,70,3,56,-1,0,5,-1,0,0,0,-1
20140908141131,70,3,56,-1,0,6,-1,0,0,0,-1
20140908141131,70,3,56,-1,0,7,-1,0,0,0,-1
20140908141141,85,4,39,10,0,3,-1,60,0,0,0
20140908141146,75,4,43,3,0,2,-1,0,0,0,0
20140908141178,80,3,33,-1,0,3,-1,0,0,0,-1
20140908141178,80,3,34,-1,0,4,-1,0,0,0,-1
20140908141224,85,4,39,2,0,3,-1,60,0,0,0
20140908141229,75,4,28,11,1,2,2,0,0,0,0
20140908141229,46,4,24,11,1,3,3,0,0,0,0
20140908141255,63,4,34,3,0,3,-1,0,0,0,0
20140908141279,78,4,39,15,0,5,-1,0,0,0,0
20140908141279,80,4,34,2,0,6,-1,60,0,0,0
20140908141296,67,4,24,2,1,2,2,0,0,0,0
20140908141304,80,4,20,4,1,2,2,0,0,0,0
20140908141348,80,2,48,-1,0,5,-1,0,0,0,-1
20140908141354,69,4,30,5,1,2,2,0,0,0,0
20140908141354,80,4,30,5,1,3,3,0,0,0,0
20140908141376,85,1,41,-1,0,2,-1,60,0,0,-1
20140908141390,85,4,34,2,0,3,-1,60,0,0,0
20140908141413,69,4,33,14,0,3,-1,0,0,0,0
20140908141432,65,4,44,3,0,2,-1,0,0,0,0
20140908141432,65,4,44,3,0,3,-1,0,0,0,0
20140908141432,65,4,44,3,0,4,-1,0,0,0,0
20140908141432,65,4,44,3,0,5,-1,0,0,0,0
20140908141432,65,4,44,3,0,6,-1,0,0,0,0
20140908141460,80,4,44,2,0,4,-1,0,0,0,0
20140908141460,68,4,41,3,0,5,-1,0,0,0,42
20140908141460,85,4,24,2,1,2,2,0,0,0,0
20140908141460,65,4,24,2,1,3,3,0,0,0,0
20140908141463,69,4,43,4,0,2,-1,0,0,0,0
20140908141463,61,4,43,2,0,3,-1,0,0,0,0
20140908141463,50,4,43,2,0,4,-1,0,0,0,0
20140908141463,50,4,43,2,0,5,-1,0,0,0,0
20140908141463,60,4,43,2,0,6,-1,0,0,0,0
20140908141470,85,4,33,2,0,3,-1,60,0,0,0
20140908141470,77,3,43,-1,0,4,-1,0,0,0,-1
20140908141475,80,1,33,-1,0,5,-1,60,0,0,-1
20140908141497,65,4,33,5,0,7,-1,0,0,0,0
20140908141497,69,4,34,5,0,8,-1,0,0,0,0
20140908141506,70,1,20,-1,1,2,2,0,0,0,-1
20140908141518,59,4,56,2,0,2,-1,0,0,0,0
20140908141529,73,3,34,-1,0,5,-1,42,0,0,-1
20140908141529,75,1,43,-1,0,6,-1,42,42,0,-1
20140908141529,85,1,48,-1,0,7,-1,60,0,0,-1
20140908141532,71,4,56,4,0,2,-1,42,0,0,0
20140908141558,74,2,33,-1,0,6,-1,0,0,0,-1
20140908141558,79,2,34,-1,0,7,-1,0,0,0,-1
20140908141579,72,2,38,-1,0,2,-1,0,0,0,-1
20140908141594,80,3,44,-1,0,2,-1,60,0,0,-1
20140908141634,71,4,33,2,0,4,-1,0,0,0,0
20140908141634,69,4,39,3,0,5,-1,0,0,0,0
20140908141634,71,4,24,2,1,3,3,0,0,0,0
20140908141666,70,2,43,-1,0,3,-1,0,0,0,-1
20140908141666,74,2,43,-1,0,4,-1,0,0,0,-1
20140908141666,68,2,43,-1,0,5,-1,0,0,0,-1
20140908141673,85,4,56,2,0,3,-1,60,0,0,0
20140908141697,85,4,33,3,0,3,-1,60,0,0,0
20140908141699,85,4,33,10,0,2,-1,60,0,0,0
20140908141702,70,1,33,-1,0,3,-1,0,0,0,-1
20140908141702,76,4,43,4,0,4,-1,0,0,0,0
20140908141702,85,4,43,10,0,5,-1,60,0,0,0
20140908141702,76,4,41,3,0,6,-1,0,0,0,0
20140908141728,70,4,20,7,1,2,2,0,0,0,0
20140908141732,63,4,39,5,0,5,-1,0,0,0,0
20140908141732,69,4,40,5,0,6,-1,0,0,0,0
20140908141787,85,3,43,-1,0,5,-1,60,0,0,-1
20140908141806,62,4,24,21,1,2,2,0,0,0,0
20140908141860,63,4,24,22,1,2,2,0,0,0,0
20140908141860,71,4,24,13,1,3,3,0,0,0,0
20140908141884,80,1,48,-1,0,5,-1,60,0,0,-1
20140908141887,85,1,40,-1,0,3,-1,60,0,0,-1
20140908141899,80,4,33,3,0,7,-1,60,0,0,0
20140908141921,76,1,34,-1,0,5,-1,0,0,0,-1
20140908141929,61,3,38,-1,0,3,-1,0,0,0,-1
20140908141935,79,2,33,-1,0,3,-1,0,0,0,-1
20140908141935,80,4,34,3,0,4,-1,60,0,0,0
20140908141976,65,4,39,6,0,5,-1,0,0,0,0
20140908141993,85,4,39,5,0,3,-1,60,0,0,0
20140908141999,85,3,47,-1,0,5,-1,60,0,0,-1
20140908142003,69,4,20,12,1,2,2,0,0,0,0
20140908142009,66,3,33,-1,0,5,-1,0,0,0,-1
20140908142012,85,4,33,3,0,2,-1,60,0,0,42
20140908142035,74,1,33,-1,0,5,-1,0,0,0,-1
20140908142035,75,1,34,-1,0,6,-1,0,0,0,-1
20140908142055,71,4,20,2,1,2,2,0,0,0,0
20140908142077,85,4,33,5,0,2,-1,60,0,0,0
20140908142108,73,4,33,3,0,3,-1,0,0,0,0
20140908142108,75,4,34,3,0,4,-1,0,0,0,0
20140908142175,80,4,33,7,0,2,-1,0,0,0,0
20140908142199,76,4,47,26,0,4,-1,0,0,0,0
20140908142199,80,4,47,2,0,5,-1,60,0,0,0
20140908142199,78,4,48,26,0,6,-1,0,0,0,0
20140908142199,80,4,48,2,0,7,-1,60,0,0,0
20140908142214,68,1,43,-1,0,2,-1,0,0,0,-1
20140908142217,70,1,44,-1,0,4,-1,0,0,0,-1
20140908142231,85,4,34,3,0,3,-1,60,0,0,0
20140908142231,80,4,33,3,0,4,-1,60,0,0,0
20140908142237,80,2,26,-1,1,2,2,0,0,0,-1
20140908142247,57,4,33,2,0,7,-1,0,0,0,0
20140908142260,70,1,56,-1,0,3,-1,0,0,0,-1
20140908142260,73,3,20,-1,1,2,2,0,0,0,-1
20140908142270,77,4,20,6,1,2,2,0,0,0,0
20140908142278,66,4,33,10,0,5,-1,0,0,0,0
20140908142293,80,2,33,-1,0,4,-1,0,0,0,-1
20140908142304,56,4,20,4,1,2,2,0,0,0,0
20140908142321,63,4,43,3,0,2,-1,0,0,0,0
20140908142346,67,1,56,-1,0,3,-1,0,0,0,-1
20140908142346,71,1,56,-1,0,4,-1,0,0,0,-1
20140908142346,55,1,56,-1,0,5,-1,0,0,0,-1
20140908142349,85,1,24,-1,1,2,2,0,0,0,-1
20140908142353,80,3,39,-1,0,3,-1,60,0,0,-1
20140908142353,85,3,40,-1,0,4,-1,60,0,0,-1
20140908142359,60,4,33,23,0,2,-1,0,0,0,0
20140908142359,85,1,47,-1,0,3,-1,60,0,0,-1
20140908142362,79,4,33,5,0,6,-1,0,0,0,0
20140908142362,79,4,34,5,0,7,-1,0,0,0,0
20140908142367,61,1,43,-1,0,3,-1,0,0,0,-1
20140908142377,85,4,33,20,0,2,-1,60,0,0,0
20140908142388,79,4,33,2,0,3,-1,0,0,0,0
20140908142417,85,4,47,4,0,3,-1,60,0,0,0
20140908142455,85,4,34,7,0,7,-1,60,0,0,0
20140908142463,80,4,56,47,0,5,-1,61,0,0,0
20140908142478,58,3,49,-1,0,6,-1,0,0,0,-1
20140908142478,80,1,49,-1,0,7,-1,60,0,0,-1
20140908142478,79,4,33,2,0,8,-1,0,0,0,42
20140908142518,80,2,44,-1,0,2,-1,0,0,0,-1
20140909140061,85,1,33,-1,0,3,-1,60,0,0,-1
20140909140061,85,1,34,-1,0,4,-1,60,0,0,-1
20140909140085,52,1,43,-1,0,2,-1,0,0,0,-1
20140909140500,64,3,39,-1,0,6,-1,0,0,0,-1
20140909140500,85,4,47,2,0,7,-1,60,0,0,0
20140909140553,80,4,33,2,0,3,-1,0,0,0,0
20140909140565,80,1,44,-1,0,3,-1,0,0,0,-1
20140909140565,67,4,33,5,0,4,-1,0,0,0,0
20140909140565,74,2,39,-1,0,5,-1,0,0,0,-1
20140909140565,80,4,43,2,0,6,-1,60,0,0,0
20140909140662,78,4,47,5,0,5,-1,0,0,0,0
20140909140662,79,1,44,-1,0,6,-1,0,0,0,-1
20140909140662,75,1,44,-1,0,7,-1,0,0,0,-1
20140909140706,85,4,48,2,0,5,-1,60,0,0,0
20140909140833,85,4,56,3,0,2,-1,60,0,0,0
20140909140864,85,4,47,9,0,4,-1,60,0,0,0
20140909140869,62,4,43,2,0,3,-1,0,0,0,0
20140909140869,85,2,56,-1,0,4,-1,60,0,0,-1
20140909140869,85,3,56,-1,0,5,-1,60,0,0,-1
20140909140992,78,4,33,4,0,3,-1,0,0,0,0
20140909140992,80,4,34,4,0,4,-1,0,0,0,0
20140909141028,70,3,34,-1,0,2,-1,0,0,0,-1
20140909141028,63,3,33,-1,0,3,-1,0,0,0,-1
20140909141028,68,2,56,-1,0,4,-1,0,0,0,-1
20140909141029,62,4,20,7,1,3,3,0,0,0,0
20140909141317,80,4,24,2,1,2,2,0,0,0,0
20140909141317,80,4,24,2,1,3,3,0,0,0,0
20140909141334,74,1,39,-1,0,3,-1,0,0,0,-1
20140909141366,70,4,33,3,0,2,-1,0,0,0,0
20140909141366,75,4,34,3,0,3,-1,0,0,0,0
20140909141398,67,4,33,4,0,2,-1,0,0,0,0
20140909141534,58,1,33,-1,0,5,-1,0,0,0,-1
20140909141534,54,1,56,-1,0,6,-1,0,0,0,-1
20140909141540,80,4,33,11,0,3,-1,60,0,0,0
20140909141544,59,1,33,-1,0,7,-1,0,0,0,-1
20140909141643,85,4,47,5,0,3,-1,60,0,0,0
20140909141643,66,4,34,3,0,4,-1,0,0,0,0
20140909141673,85,4,33,4,0,2,-1,60,0,0,0
20140909141673,80,4,34,3,0,3,-1,60,0,0,0
20140909141696,85,4,41,2,0,3,-1,60,0,0,0
20140909141784,69,4,34,1,0,2,-1,0,0,0,0
20140909141784,80,4,43,2,0,3,-1,0,0,0,0
20140909141849,85,4,44,2,0,4,-1,60,0,0,0
20140909141978,80,2,33,-1,0,4,-1,60,0,0,-1
20140909141993,85,4,25,3,1,2,2,0,0,0,0
20140909142073,59,1,33,-1,0,7,-1,0,0,0,-1
20140909142193,67,4,43,2,0,3,-1,0,0,0,0
20140909142193,85,2,43,-1,0,4,-1,60,0,0,-1
20140909142193,85,2,43,-1,0,5,-1,60,0,0,-1
20140909142193,73,4,43,5,0,6,-1,0,0,0,0
20140909142193,64,4,43,12,0,7,-1,0,0,0,0
20140909142220,85,4,33,3,0,2,-1,60,0,0,0
20140909142361,85,1,43,-1,0,2,-1,60,0,0,-1
20140909142456,85,4,33,3,0,2,-1,60,0,0,0
20141008140070,85,1,43,-1,0,2,-1,0,0,0,-1
20141008140651,74,4,44,10,0,5,-1,42,0,0,0
20141008140815,72,1,20,-1,1,2,2,0,0,0,-1
20141008140905,80,4,33,10,0,3,-1,0,0,0,0
20141008140905,80,4,39,2,0,4,-1,60,0,0,0
20141008140953,85,4,26,3,1,2,2,0,0,0,0
20141008141032,58,4,33,3,0,6,-1,0,0,0,0
20141008141032,73,4,39,3,0,7,-1,0,0,0,0
20141008141176,77,4,39,12,0,5,-1,0,0,0,0
20141008141253,69,4,26,4,1,2,2,0,0,0,0
20141008141353,85,4,47,2,0,3,-1,0,0,0,0
20141008141436,71,4,33,4,0,3,-1,0,0,0,0
20141008141436,71,4,34,4,0,4,-1,0,0,0,0
20141008141524,85,4,41,4,0,3,-1,60,0,0,0
20141008141524,80,4,24,5,1,2,2,0,0,0,0
20141008141747,51,4,34,8,0,6,-1,0,0,0,0
20141008141747,64,4,41,3,0,7,-1,0,0,0,0
20141008141747,68,3,43,-1,0,8,-1,0,0,0,-1
20141008141837,80,4,24,4,1,3,3,0,0,0,0
20141008141867,85,4,47,10,0,2,-1,60,0,0,0
20141008141896,52,1,34,-1,0,7,-1,0,0,0,-1
20141008142047,67,4,30,19,1,2,2,0,0,0,0
20141008142047,56,4,30,25,1,3,3,0,0,0,0
